sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
5750,2.677978515625,64,0.9775390625,1.48828125,0.67919921875,0.023798828125,27.3953125,0.0027645833333333003,0.0367027971858218,1.2011741675980507,1.0304063579029248,1.0326858659723746
5751,2.677978515625,64,0.9775390625,4.68359375,0.65185546875,0.023798828125,201.13359375,0.0028687499999999603,0.03747028602409896,1.2826138560161973,0.851347262113706,0.8379946354456222
5752,2.677978515625,64,0.9775390625,4.68359375,0.67919921875,0.037509765625000004,-261.85390625,0.0027583333333333,0.03819685363251528,1.2102675437665318,0.8750016162683432,0.8576121904885012
5753,2.677978515625,64,0.9775390625,4.68359375,0.67919921875,0.023798828125,-136.27578125,0.0027583333333333,0.0375035284700102,1.2679400645542265,0.9028806488682012,0.8486481631006659
5754,1.806396484375,64,0.8544921875,3.48828125,0.90185546875,0.08250976562500001,-3279.34140625,0.0018916666666666398,0.03537695904225609,1.218044580357939,1.1050163970929345,1.0586523654307758
5755,0.802978515625,64,0.8544921875,3.48828125,0.90185546875,0.08250976562500001,-5709.78671875,0.0011291666666666399,0.036031145146168904,1.2174645254214949,1.2599134895701962,1.2074557491650033
5756,1.806396484375,128,0.8544921875,3.48828125,0.90185546875,0.08250976562500001,-4124.285546875,0.00168229166666664,0.07211080106358711,1.219528781313473,1.1473743671832208,1.1014153636099322
5757,1.806396484375,64,1.4775390625,3.48828125,0.90185546875,0.08250976562500001,-1708.29296875,0.0024166666666666403,0.061219903144692056,1.2213986901277478,1.0065029059548887,0.9777746850283912
5758,1.806396484375,64,0.8544921875,2.68359375,0.90185546875,0.08250976562500001,-3086.78984375,0.0019270833333332998,0.03497435052696516,1.216428610183119,1.0931389044808049,1.0406702188476258
5759,1.806396484375,64,0.8544921875,3.48828125,0.92919921875,0.08250976562500001,-3192.03046875,0.0019187499999999802,0.03535046106220812,1.222195681904481,1.1181970185515806,1.0581624327825776
5760,1.806396484375,64,0.8544921875,3.48828125,0.90185546875,0.068798828125,-3279.34140625,0.0018916666666666398,0.03537695904225609,1.218044580357939,1.1050163970929345,1.0586523654307758
5761,1.806396484375,128,1.4775390625,2.68359375,0.92919921875,0.068798828125,-2404.494921875,0.0020489583333333,0.11490652557246699,1.2120184135758911,1.034154599358784,0.9946573387222808
5762,0.802978515625,64,1.4775390625,2.68359375,0.92919921875,0.068798828125,-5387.29375,0.00124791666666662,0.06257558168449047,1.2033151368145096,1.2094435247182882,1.1583703274572528
5763,0.802978515625,128,0.8544921875,2.68359375,0.92919921875,0.068798828125,-6528.13828125,0.00089062499999998,0.07224523335733472,1.201126719475585,1.261608765719713,1.1987070038636491
5764,0.802978515625,128,1.4775390625,3.48828125,0.92919921875,0.068798828125,-5399.3890625,0.00105520833333328,0.115066901265761,1.241179757829988,1.1908649898770716,1.1176756938636023
5765,0.802978515625,128,1.4775390625,2.68359375,0.90185546875,0.068798828125,-5344.1296875,0.00107187499999998,0.11499651583339679,1.2064399897485556,1.1621039878718302,1.076124548556144
5766,0.802978515625,128,1.4775390625,2.68359375,0.92919921875,0.08250976562500001,-5684.200390625,0.0011770833333333201,0.12519408767270374,1.2006598520600125,1.1979170652879374,1.1411627415848116
5767,0.802978515625,128,1.4775390625,2.68359375,0.92919921875,0.068798828125,-5688.066796875,0.0009687499999999599,0.11554524708545622,1.2128273227682633,1.1872420682804623,1.1075209504088719
5768,1.337646484375,32,0.7294921875,3.98828125,0.96435546875,0.071259765625,-2521.578125,0.0021208333333332797,0.014685610442940858,1.2452135529328237,1.0032421336963417,1.0173247462042005
5769,2.209228515625,32,0.7294921875,3.98828125,0.96435546875,0.071259765625,1333.2984375,0.00329999999999996,0.014022966531249782,1.2500450522132092,0.8202292226941748,0.8445080712016152
5770,1.337646484375,32,0.7294921875,3.98828125,0.96435546875,0.071259765625,-2521.578125,0.0021208333333332797,0.014685610442940858,1.2452135529328237,1.0032421336963417,1.0173247462042005
