sample_id,seed,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
337,7,1.509765625,32,1.3359375,2.65625,0.91015625,0.014921875000000001,-842.296875,0.0025,0.02562583959585977,1.1778054664536148,0.9023365537365211,0.8600993546610232
332,8,2.974609375,128,0.5859375,4.03125,0.78515625,0.037421875,-2095.611328125,0.00189453125,0.043982759491985636,1.2514933524844898,0.8949820671543064,0.8550089347930115
333,7,2.974609375,128,0.5859375,3.65625,0.82421875,0.037421875,-1843.5546875,0.0020572916666666665,0.04509888667533229,1.257986660258426,0.959681720985046,0.8625768548842878
337,8,1.509765625,32,1.3359375,2.65625,0.91015625,0.014921875000000001,-220.375,0.0027083333333333334,0.025032878072507963,1.2612815184638368,0.9133739719365466,0.9185499631018069
339,7,3.912109375,32,0.9453125,2.65625,0.91015625,0.014921875000000001,8963.1328125,0.00625,0.015404707922740811,1.278485868914538,1.0441235095623098,1.0644621998836403
333,8,2.974609375,128,0.5859375,3.65625,0.82421875,0.037421875,-2598.125,0.0016861979166666666,0.04400689531225526,1.2161177967436254,1.0176981057126242,0.8958907767224438
334,8,2.974609375,128,0.5859375,3.65625,0.78515625,0.043046875000000005,-2402.30859375,0.001875,0.046039839194601646,1.2843411793721418,0.941390961245476,0.8947092751736894
339,8,3.912109375,32,0.9453125,2.65625,0.91015625,0.014921875000000001,6986.3046875,0.005520833333333333,0.016171518018332942,1.2164581483231331,1.0111868728022908,1.0220759742928847
334,7,2.974609375,128,0.5859375,3.65625,0.78515625,0.043046875000000005,-2833.005859375,0.0017513020833333332,0.047106686042699485,1.293790506933367,1.0319145956671973,0.9652316854043927
335,7,2.447265625,128,0.6953125,4.03125,0.82421875,0.043046875000000005,-2615.87109375,0.00171875,0.05311349798701013,1.2605916513109643,1.0222365541870548,0.9768074863139733
335,8,2.447265625,128,0.6953125,4.03125,0.82421875,0.043046875000000005,-1964.83203125,0.002018229166666667,0.05377290317080286,1.2593605039013192,0.9679316543041708,0.906755068199518
338,7,3.912109375,64,1.3359375,2.65625,0.91015625,0.014921875000000001,4324.10546875,0.004557291666666667,0.05015203597898606,1.1894773307670565,0.9882157336368022,0.9731191966926336
338,8,3.912109375,64,1.3359375,2.65625,0.91015625,0.014921875000000001,4806.4375,0.004713541666666667,0.049146022201309036,1.2161252728925198,1.001484367320617,1.0174411313252787
341,8,3.912109375,32,1.3359375,2.65625,0.94921875,0.014921875000000001,7885.859375,0.005833333333333334,0.022131674138336114,1.2373032968970252,1.0726085765936269,1.1007897302545864
340,8,3.912109375,32,1.3359375,3.03125,0.91015625,0.014921875000000001,8879.390625,0.00625,0.02216742345521478,1.2214424515355977,1.0190774468390633,1.0545158849757492
