sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
100,1.509765625,64,1.0078125,4.71875,0.66796875,0.010703125,-2769.841796875,0.0014973958333333,0.03605873710981565,1.2664976046154255,0.9420049865134552,0.8418464143712511
101,1.509765625,64,1.0078125,2.09375,0.81640625,0.010703125,-2807.07421875,0.0014453125,0.035434593436599895,1.1454320437546959,0.9200126347399729,0.8740559393718785
102,1.509765625,64,1.0078125,2.09375,0.66796875,0.036015625,-2648.21484375,0.0017187499999999998,0.038961583715884096,1.2057828885069786,1.0069348248902887,0.9940140596633954
103,2.974609375,32,1.1796875,4.71875,0.81640625,0.036015625,4955.625,0.004765625,0.0211048046491251,1.2249183339720635,0.7091090453298843,0.7325342510956556
104,3.384765625,128,0.5078125,4.09375,0.91796875,0.055703125000000006,-2126.103515625,0.002138671875,0.04234249425328415,1.2399500294822285,1.034930784370373,0.9656290566470418
105,1.099609375,128,0.5078125,4.09375,0.91796875,0.055703125000000006,-5122.5966796875,0.000947265625,0.043166341271795194,1.2562413627129052,1.2596210422191265,1.1809856977663689
106,3.384765625,64,0.5078125,4.09375,0.91796875,0.055703125000000006,-501.345703125,0.00271484374999995,0.020508936563404002,1.2244289170757092,0.922943233561422,0.9185591697398952
107,3.384765625,128,0.6796875,4.09375,0.91796875,0.055703125000000006,-1511.123046875,0.0023697916666666503,0.056137521663537554,1.2744732719006902,0.9945272020878788,0.9311457429472237
108,3.384765625,128,0.5078125,2.71875,0.91796875,0.055703125000000006,-2524.7607421875,0.00191406249999995,0.041392547657286755,1.1371511058427697,1.0090478869495485,0.95440462627798
109,3.384765625,128,0.5078125,4.09375,0.56640625,0.055703125000000006,-2134.75,0.0021321614583332997,0.04230474555069625,1.2462170023334997,0.9974105530050259,0.9347398282904579
110,3.384765625,128,0.5078125,4.09375,0.91796875,0.08101562500000001,-2584.888671875,0.0019498697916666501,0.0423868942442565,1.2314095769738393,1.0442134321054006,0.9826608542810702
111,1.099609375,64,0.6796875,2.71875,0.56640625,0.08101562500000001,-4590.80859375,0.00113281249999995,0.0288104490188971,1.1950238671828246,1.1649606969506325,1.1237128591786254
112,2.447265625,16,1.2578125,1.09375,0.79296875,0.078203125,9807.9375,0.00648437499999995,0.0088812041447979,1.205569759779479,1.2193207165293685,1.230507386061138
113,3.912109375,16,1.2578125,1.09375,0.79296875,0.078203125,15293.1328125,0.0084375,0.0070575077681157995,1.2698039068639404,1.1379910987908601,1.1672383494634353
114,2.447265625,128,1.2578125,1.09375,0.79296875,0.078203125,-1251.333984375,0.00248046874999995,0.10398085940188084,1.218587948832564,1.0582779558503725,1.094196939296481
115,2.447265625,16,0.9296875,1.09375,0.79296875,0.078203125,8923.9140625,0.00619791666666665,0.0068947806659770995,1.2712967802121644,1.181380699677565,1.215302211872675
116,2.447265625,16,1.2578125,1.71875,0.79296875,0.078203125,10443.078125,0.0066927083333333,0.0085711945139009,1.1993166914846318,1.1406500753011373,1.1601932267333055
117,2.447265625,16,1.2578125,1.09375,0.69140625,0.078203125,10896.7265625,0.006953125,0.00896229979295885,1.2527662334727503,1.1834668721600248,1.2066285192399375
118,2.447265625,16,1.2578125,1.09375,0.79296875,0.05851562500000001,9807.9375,0.00648437499999995,0.0088812041447979,1.205569759779479,1.2193207165293685,1.230507386061138
119,3.912109375,128,0.9296875,1.71875,0.69140625,0.05851562500000001,53.4033203125,0.00288736979166665,0.07275798032920575,1.2189268178005501,1.0401900968511968,1.029205744088422
120,0.572265625,64,0.7578125,3.09375,0.54296875,0.033203125,-5015.35546875,0.00078124999999995,0.02990565208217725,1.2410976756700551,1.1906554892919463,1.111818503629551
121,2.037109375,64,0.7578125,3.09375,0.54296875,0.033203125,-2368.681640625,0.00193359375,0.030557784474289,1.2216137548686186,0.9570396132359866,0.9377188656177355
122,0.572265625,64,0.7578125,3.09375,0.54296875,0.033203125,-5015.35546875,0.00078124999999995,0.02990565208217725,1.2410976756700551,1.1906554892919463,1.111818503629551
123,0.572265625,64,1.4296875,3.09375,0.54296875,0.033203125,-3934.130859375,0.0007421874999999499,0.04457796128445935,1.2334078221994578,0.9113087096977575,0.7898463514126706
124,0.572265625,64,0.7578125,3.71875,0.54296875,0.033203125,-4901.97265625,0.00082682291666665,0.02988312938659625,1.2586087294780919,1.1939950545067546,1.1096561213547362
125,0.572265625,64,0.7578125,3.09375,0.94140625,0.033203125,-5149.2421875,0.00070312499999995,0.0296231539025492,1.2129862556683908,1.1579368416108444,1.083397993787467
126,0.572265625,64,0.7578125,3.09375,0.54296875,0.013515625,-4349.6953125,0.00062499999999995,0.0243497926679851,1.2267894876925438,1.012760417001526,0.8943079458005998
